year,state,station,name,lat,lon,elev,avg_temp,avg_dew,avg_slp,avg_stp,avg_co2
1990,AK,700260,W POST-WILL ROGERS MEMORIAL A,71.283,-156.782,+0009.5,10.129571812596005,65.941056067588335,1015.2722811059907,1014.8317511520736,354.18583333333333
1990,AK,701330,RALPH WIEN MEMORIAL AIRPORT,66.867,-162.633,+0009.1,20.510639400921661,134.28947068612388,1011.6798348694317,1011.029381080389,354.18583333333333
1990,AK,701740,BETTLES AIRPORT,66.918,-151.519,+0193.2,21.429848310291856,190.81054339477728,1013.7506643625192,988.6478865847414,354.18583333333333
1990,AK,702000,NOME AIRPORT,64.511,-165.44,+0004.0,26.104670378904249,20.2590034562212,1009.6844738863288,1008.908853046595,354.18583333333333
1990,AK,702070,UNALAKLEET AIRPORT,63.883,-160.8,+0006.0,28.625421786994366,337.19564018319386,3896.8098517949597,3896.3036758263643,354.18583333333333
1990,AK,702190,BETHEL AIRPORT,60.785,-161.829,+0031.1,28.897922427035333,23.893318612391194,1009.8826523297491,1003.9831259600614,354.18583333333333
1990,AK,702310,MCGRATH AIRPORT,62.957,-155.61,+0101.5,26.390716845878135,466.85630056323612,1011.4066845878135,998.25816116231442,354.18583333333333
1990,AK,702510,TALKEETNA AIRPORT,62.32,-150.095,+0106.7,32.935994623655922,24.117716333845365,1010.6913312852023,997.04063044034808,354.18583333333333
1990,AK,702610,FAIRBANKS INTERNATIONAL,64.804,-147.876,+0131.7,26.935830133128519,272.24869559651819,1011.9455542754737,994.33405529953916,354.18583333333333
1990,AK,702670,ALLEN ARMY AIRFIELD,63.994,-145.721,+0389.2,27.169546519942788,12.545086802796755,5283.2631181030065,3147.6632796802442,354.18583333333333
1990,AK,702710,GULKANA AIRPORT,62.159,-145.459,+0476.1,27.391192396313365,13.771194316436249,1012.6355849974398,952.96099846390166,354.18583333333333
1990,AK,702730,TED STEVENS ANCHORAGE INTL,61.169,-150.028,+0036.6,35.08341589861751,27.062418714797744,1009.3316653865849,1004.2956400409627,354.18583333333333
1990,AK,702750,NATIONAL WEATHER SERVICE OFFI,61.13,-146.352,+0029.0,37.553017793138764,28.955373783922166,1010.6920026881721,1009.5746940604198,354.18583333333333
1990,AK,703080,ST PAUL ISLAND AIRPORT,57.155,-170.222,+0010.7,35.93458781362007,32.330554275473624,1007.8896524577574,1006.5439234511009,354.18583333333333
1990,AK,703160,COLD BAY AIRPORT,55.221,-162.732,+0023.8,39.401356246799793,36.22911866359447,1009.175255376344,1005.099093061956,354.18583333333333
1990,AK,703260,KING SALMON AIRPORT,58.683,-156.656,+0020.4,34.069726702508959,28.529119943676395,1008.2614573732718,1006.2087467997951,354.18583333333333
1990,AK,703410,HOMER AIRPORT,59.642,-151.491,+0019.5,37.8623099078341,29.943682155657964,1009.4915514592933,1080.0747171018947,354.18583333333333
1990,AK,703500,KODIAK AIRPORT,57.751,-152.486,+0024.4,40.864054659498208,33.92704557091654,1008.5285400665642,1004.2562224782386,354.18583333333333
1990,AK,703610,YAKUTAT AIRPORT,59.512,-139.671,+0010.1,40.075201612903221,35.336217357910911,1010.492089093702,1009.311573860727,354.18583333333333
1990,AK,703980,ANNETTE ISLAND AIRPORT,55.039,-131.579,+0033.2,46.759946236559138,40.033683435739881,1014.1422292626728,1010.0068125960062,354.18583333333333
1990,AK,704540,ADAK NAS,51.883,-176.65,+0005.2,40.393717997951867,33.27538594470046,1009.2937608806963,1008.700785970302,354.18583333333333
1990,AL,722230,MOBILE REGIONAL AIRPORT,30.688,-88.246,+0065.5,67.947807219662053,58.022665130568356,1018.7223790322581,1010.8200262416794,354.18583333333333
1990,AL,722260,MONTGOMERY  RGNL (DANNELLY FD,32.3,-86.408,+0061.6,66.539865591397856,54.995733486943159,1019.3280721966205,1012.0633723758322,354.18583333333333
1990,AL,722280,BIRMINGHAM INTERNATIONAL AIRP,33.566,-86.745,+0187.5,64.4730805171531,52.292417434715823,1019.2683685355862,996.6896799795187,354.18583333333333
1990,AL,722290,NWS METEOROLOGICAL OBSY,32.9,-87.25,+0140.0,65.233290450588825,52.275997823860727,1018.772740015361,1002.3403373015872,354.18583333333333
1990,AL,723230,HUNTSVILLE INTL/C.T.JONES FIE,34.644,-86.787,+0190.2,62.892212621607776,51.832699692780338,1018.9684907834103,995.83360535074246,354.18583333333333
